id_candidat,SEMESTRE,ANNEE_SEMESTRE,MODULE,NOTE_MODULE
3590,S4,2014,ALGORITHME ET STRUCTURE DE DONNEES,11
3590,S5,,NAN,
3590,S5,2015,BASE DE DONNEES,14
3590,S5,2015,COMPILATION,13.5
3590,S5,2015,RESEAUX,16
3590,S5,2015,RECHERCHE OPERATIONNELLE,10
3590,S5,2015,COO(UML),7
3590,S5,2015,POO EN C++,12
3590,S6,,NAN,
3590,S6,2015,BASE DE DONNEES(2),7
3590,S6,2015,PROJET TUTORE,14
3590,S6,2015,PROGRAMATION SYSTEMES,14
3590,S6,2015,PROJET TUTORE,12.5
3590,S6,2015,RESEAUX(2),8
3590,S6,2015,POO EN JAVA,14
5836,S1,2010-2011,LANGUE 1,8.5
5836,S1,2010-2011,METHODOLOGIE,15
5836,S1,2010-2011,ANALYSE1,6.25
5836,S1,2010-2011,ALGEBRE1,14.5
5836,S1,2010-2011,MECANIQUE1,12
5836,S1,2010-2011,THERMODYNAMIQUE1,10
5836,S2,2010-2011,LANGUE1,12
5836,S2,2010-2011,INFORMATIQUE1,11.87
5836,S2,2010-2011,ANALYSE2,14
5836,S2,2010-2011,ALGEBRE2,13
5836,S2,2010-2011,ELECTRICITE1,9.5
5836,S2,2010-2011,OPTIQUE1,10.5
5836,S3,2011-2012,LANGUE2,10
5836,S3,2011-2012,INFORMATIQUE1,15.45
5836,S3,2012-2013,ANALYSE3,10
5836,S3,2012-2013,ARCHITECTURE DES ORDINATEURS,11.63
5836,S3,2012-2013,MECANIQUE,11.5
5836,S3,2012-2013,ELECTROMAGNETISME,7.5
5836,S4,2013-2014,LANGUE1,10
5836,S4,2013-2014,INFORMATIQUE2,15
5836,S4,2012-2013,SYSTEME D'EXPLOITATION ET PROJET,12.05
5836,S4,2012-2013,ALGORITHMES ET STRUCTURES DES DONNES,15.75
5836,S4,2013-2014,PROBABILITES ET STATISTIQUE,8.5
5836,S4,2013-2014,METHODES NUMERIQUE ET PROGRAMMATION,12.25
5836,S5,2014-2015,BASE DE DONNEES,12.5
5836,S5,2013-2014,COMPILATION,15
5836,S5,2014-2015,RESEAUX1,12.5
5836,S5,2014-2015,RECHERCHE OPERATIONNELLE,12
5836,S5,2014-2015,CONCEPTION ORIENTEE OBJETS,13.2
5836,S5,2014-2015,PROGRAMMATION ORIENTEE OBJETS,15
5836,S6,2013-2014,PROGRAMMATION WEB AVANCE,14
5836,S6,2014-2015,RESEAUX2,11
5836,S6,2014-2015,PROGRAMMATION SYSTEME C SOUS LINUX,12.5
5836,S6,2014-2015,BASE DE DONNEES AVANCEE,8.5
5836,S6,2014-2015,PROJET TUTORAT1,16
5836,S6,2014-2015,PROJET TUTORAT2,16
1972,S1,2011/2012,LANGUE 1 & METHODOLOGIE,18.4
1972,S1,2011/2012,ANALYSE I,5
1972,S1,2011/2012,ALGEBRE I,12.5
1972,S1,2011/2012,PHYSIQUE I,11.5
1972,S2,2011/2012,LANGUE 2 & INFORMATIQUE I,10.56
1972,S2,2011/2012,ANALYSE II,11.5
1972,S2,2012/2013,ALGEBRE II,10
1972,S2,2012/2013,PHYSIQUE II,10.5
1972,S3,2012/2013,LANGUE N3 & INFORMATIQUE 3,14.25
1972,S3,2012/2013,ANALYSE III,5
1972,S3,2012/2013,ARCHITECTURE DES ORDINATEURS ,12.25
1972,S3,2012/2013,PHYSIQUE 3,12.2
1972,S4,2012/2013,TEC & INFORMATIQUE 4,14.44
1972,S4,2013/2014,SYSTEME D'EXPLOITATION ET PROJET,12.44
1972,S4,2012/2013,ALGORITHMES ET STRUCTURES DE DONNEES,13
1972,S4,2013/2014,MATHEMATIQUES,7
1972,S5,Reversement 2014-2015, BASES DE DONNEES,10.68
1972,S5,Reversement 2014-2015,COMPILATION,10.68
1972,S5,Reversement 2014-2015,RESEAUX,10.68
1972,S5,Reversement 2014-2015,RECHERCHE OPERATIONNELLE,10.68
1972,S5,2014/2015,CONCEPTION ORIENTEE OBJETS(UML),10.25
1972,S5,Reversement 2014-2015,PROGRAMMATION ORIENTEE OBJETS,10.68
1972,S6,2014/2015,PROGRAMMATION RESEAU,13.1
1972,S6,2014/2015,BD2(PLSQL),14
1972,S6,2014/2015,WEB DYNAMIQUE(PHP),13
1972,S6,2014/2015,GESTION DE PROJET,13.8
1972,S6,2014/2015,PROJET TUTORE 1,15
1972,S6,2014/2015,PROJET TUTORE 2,15
2162,S1,2011,ANALYSE 1,11
2162,S1,2011,ALGEBRE 1,15
2162,S1,2011,PHYSIQUE 1,5
2162,S1,2010,LANGUE 1-METHODOLOGIE DU TRAVAIL UNIVERSITAIRE,1975-10-01 00:00:00
2162,S2,2013,ANALYSE 2,13.5
2162,S2,2012,ALGEBRE 2,10
2162,S2,2013,PHYSIQUE 2,5
2162,S2,2012,LANGUE 2-INFORMATIQUE 1,14
2162,S3,2014,PROG1,13
2162,S3,2014,ALGO2,10
2162,S3,2014,OS,14.25
2162,S3,2015,PROBABILITES ET STATISTIQUES,14
2162,S3,2014,TECHNOLOGIE WEB,11
2162,S3,2014,ELECTRONIQUE NUM,11
2162,S4,2014,SYSTEME D'EXPLOITATION2,14.25
2162,S4,2014,PROGRAMMATION 2,17
2162,S4,2014,STRUCTURES DONNES,10
2162,S4,2014,ANALYSE NUM,10
2162,S4,2014,ARCHITECTURES DES ORDINATEURS,11
2162,S4,2015,PHYSIQUE 5,6
2162,S5,2015,BASE DE DONNEES 1,14
2162,S5,2014,COMPILATION,10.75
2162,S5,2015,RESEAUX INFORMATIQUES 1,11.5
2162,S5,2015,RECHERCHE OPERATIONNELLE,5.5
2162,S5,2014,CONCEPTION ORIENTEE OBJETS,10.75
2162,S5,2015,PROGRAMMATION ORIENTEE OBJETS,10.5
2162,S6,2015,BASE DE DONNEES 2,11
2162,S6,2014,JAVA 2,10.82
2162,S6,2014,WEB DYNAMIQUE,10.82
2162,S6,2014,SECURITE DES RESEAUX INFORMATIQUES,12.13
2162,S6,2015,PROJET TUTORE 1,15
2162,S6,2015,PROJET TUTORE 2,15.5
5214,S1,2010,PHYSIQYE1,8.92
5214,S1,2010,ANALYSE1,10.00
5214,S1,2010,ALGEBRE1,10.00
5214,S1,2008,LANGUE ET INFORMATIQUE1,11.08
5214,S2,2009,ALGEBRE2,10.00
5214,S2,2010,ANALYSE2,11.20
5214,S2,2010,PHYSIQUE2,8.4
5214,S2,2008,LANGUE ET INFORMATIQUE2,10.96
5214,S3,2012,ARCHITECTURE DES ORDINATEURS ,10.00
5214,S3,2011,PROJET EN ASSEMBLEUR,10.00
5214,S3,2012,PHYSIQUE3,10.00
5214,S3,2012,ANALYSE3,10.00
5214,S3,2010,LANGUE ET INFORMATIQUE 3,12.80
5214,S4,2011,PROBABILITE ET METHODE NUMERIQUE,9.00
5214,S4,2011,SYSTEMES D'EXPLOITATION ,11.6
5214,S4,2011,ALGORITHMES ET STRUCTURES DE DONNEES,7.8
5214,S4,2010,LANGUE ET INFORMATIQUE 4,11.7
5214,S5,2014,BASES DE DONNEES ,8.00
5214,S5,2014,COMPILATION,10.00
5214,S5,2014,RESEAUX,11.00
5214,S5,2014,RECHERCHE OPERATIONNELLE,11.00
5214,S5,2014,C.O.O (UML),15.00
5214,S5,2014,P.O.O C++,11.00
5214,S6,2012,DEVELOPPEMENT OBJET ,6.75
5214,S6,2012,PROGRAMATION SYSTEMES ET RESEAUX,8.1
5214,S6,2012,PFE ,13.41
5214,S6,2011,ENTREPRENARIAT,13.00
1880,S1,2011/2012,LANGUE 1 & METHODOLOGIE,16.1
1880,S1,2011/2012,ANALYSE I,11
1880,S1,2011/2012,ALGEBRE I,9
1880,S1,2011/2012,PHYSIQUE I,8.93
1880,S2,2011/2012,LANGUE 2 & INFORMATIQUE I,14.47
1880,S2,2011/2012,ANALYSE II,15
1880,S2,2011/2012,ALGEBRE II,10
1880,S2,2011/2012,PHYSIQUE II,11.88
1880,S3,2012/2013,LANGUE N3 & INFORMATIQUE 3,14.56
1880,S3,2013/2014,ANALYSE III,11
1880,S3,2012/2013,ARCHITECTURE DES ORDINATEURS & ASSEMBLEUR,12.75
1880,S3,2012/2013,PHYSIQUE 3,10.6
1880,S4,2012/2013,TEC & INFORMATIQUE 4,16.13
1880,S4,2013/2014,SYSTEME D'EXPLOITATION ET PROJET,11.27
1880,S4,2012/2013,ALGORITHMES ET STRUCTURES DE DONNEES,13
1880,S4,2013/2014,MATHEMATIQUES,11.5
1880,S5,2014/2015,BASE DE DONNEES,15.15
1880,S5,2014/2015,COMPILATION,10.01
1880,S5,2014/2015,RESEAUX,13
1880,S5,2014/2015,RECHERCHE OPERATIONNELLE,10.06
1880,S5,2014/2015,CONCEPTION ORIENTEE OBJETS (UML),16.38
1880,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS,10
1880,S6,,NAN,
1880,S6,2014/2015,PROGRAMMATION RESEAU,14.83
1880,S6,2014/2015,BD2(PLSQL),15.2
1880,S6,2014/2015,WEB DYNAMIQUE (PHP),13.75
1880,S6,2014/2015,GESTION DE PROJET,14.83
1880,S6,2014/2015,PROJET TUTORE1,15.75
1880,S6,2014/2015,PROJET TUTORE2,15.75
5338,S1,2012,PHYSIQUE I,7.33
5338,S1,2012,LANGUE & METHODOLOGIE,15
5338,S1,2012,ANALYSE I,10
5338,S1,2012,ALGEBRE I,13.5
5338,S2,2013,PHYSIQUE II,11.05
5338,S2,2013,LANGUE ET INFORMATIQUE,14.5
5338,S2,2013,ANALYSE II,15
5338,S2,2013,ALGEBRE II,13
5338,S3,2013,ANALYSE IV,10.26
5338,S3,2013,LC-INFORMATIQUE,12.11
5338,S3,2013,ARCHITECTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR,12.47
5338,S3,2013,PHYSIQUE III,10
5338,S4,2014,SYSTEME D’EXPLOITATION,11.03
5338,S4,2014,LANGUE ET TEX MAPLE,13.31
5338,S4,2014,STRUCTURE DE DONNEES,14.89
5338,S4,2014,PROBABILITE ET STATISTIQUES ANALYSE NUMERIQUES,8.28
5338,S5,2014,BASES DE DONNEES,14.25
5338,S5,2014,COMPILATION,12
5338,S5,2014,RESEAUX,10.13
5338,S5,2014,RECHERCHE OPERATIONNELLE,12.02
5338,S5,2014,CONCEPTION ORIENTEE OBJET,11.78
5338,S5,2014,PROGRAMMATION ORIENTEE OBJET (JAVA),15.5
5338,S6,2015,BASES DE DONNEES ET PROGRAMMATION WEB,12.63
5338,S6,2015,INTERFACE HOMME MACHINE,15.25
5338,S6,2015,ADMINISTRATION DES RESEAUX INFORMATIQUE,14.06
5338,S6,2015,INTERCONNEXION DE RESEAUX,11
5338,S6,2015,PROJET TUTORE,14
5338,S6,2015,PROJET TUTORE,14
6555,S1,2011/2012,LANGUE1-METHODOLOGIE,10.07
6555,S1,2011/2012,ALGEBRE 1,13.5
6555,S1,2011/2012,ANALYSE 1,11.5
6555,S1,2011/2012,PHYSIQUE 1,9.42
6555,S2,2011/2012,TECH-INFORMATIQUE 1,9
6555,S2,2011/2012,ANALYSE 2,10.5
6555,S2,2011/2012,ALGEBRE 2,9.51
6555,S2,2011/2012,PHYSIQUE 2,10.99
6555,S3,2013/2014,LANGUE3-INFORMATIQUE3,16
6555,S3,2013/2014,ANALYSE3,10
6555,S3,2013/2014,ARCHI. ORD.-PROJET ASSEM,18
6555,S3,2013/2014,PHYSIQUE 3,8.32
6555,S4,2013/2014,LANGUE4-TEX & MAPLE,10.25
6555,S4,2013/2014,SYSTEM EXPLOITATION - PROJET,15.48
6555,S4,2013/2014,ALGO.-STRUCT. DONNEES,15.5
6555,S4,2013/2014,PRO STAT-NUM PROG,10.25
6555,S5,2014/2015,BASES DE DONNEES,16
6555,S5,2014/2015,COMPILATION,10
6555,S5,2014/2015,RESEAUX,13
6555,S5,2014/2015,RECHERCHE OPPERATIONNELLE,13
6555,S5,2014/2015,CONCEPTION ORIENTEE OBJET (UML),15.2
6555,S5,2014/2015,PROGRAMMATION ORIENTEE OBJET (JAVA),19
6555,S6,2014/2015,BASES DE DONNEES AVANCEES,14.03
6555,S6,2014/2015,RESEAUX AVANCES,13
6555,S6,2014/2015,DEVELOPPEMENT WEB DYNAMIQUE (JEE),13.85
6555,S6,2014/2015,GENIE LOGICIEL,12.38
6555,S6,2014/2015,PROJET TUTOR 1,17
6555,S6,2014/2015,PROJET TUTOR 2,17
6130,S1,2012/13,ANALYSE 1 ,12.5
6130,S1,2012/13,ALGEBRE 1 ,13.5
6130,S1,2012/13,PHYSIQUE 1,12.00
6130,S1,2012/13,LANGUE-MTU ,11.333
6130,S2,2012/13,LANGUE - INFORMATIQUE ,12.00
6130,S2,2012/13,ALGEBRE 2,14.5
6130,S2,2012/13,ANALYSE 2,15.5
6130,S2,2012/13,PHYSIQUE 2 ,9.00
6130,S3,2013/14,LANGUE ,11.75  
6130,S3,2013/14,PROGRAMMATION C ,18.833
6130,S3,2013/14,ARCHITECTURE DES ORDINATEURS,16.00 
6130,S3,2013/14,ANALYSE 3,12.667
6130,S3,2013/14,PHYSIQUE 3,11.021
6130,S4,2013/14,SYSTEME D'EXPLOITATION,13.667
6130,S4,2013/14,ALGORITHMIQUE ET STRUCTURE DE DONNEES,17.333
6130,S4,2013/14,ANGLAIS-CALCUL MATRICIEL ,12.5 
6130,S4,2013/14,PROBABILITE STATISTIQUE - ANALYSE NUMERIQUE,9.459
6130,S5,2014/15,BASE DE DONNEES ,15.167  
6130,S5,2014/15,RECHERCHE OPERATIONNELLE,16.00
6130,S5,2014/15,CACEPTION ORIENTEE OBJETS (UML) ,17.833
6130,S5,2014/15,POO (JAVA / C++),17.167
6130,S5,2014/15,RESEAUX ,12.00
6130,S5,2014/15,CAMPILATION  ,11.833
6130,S6,2014/15,ADMINISTRATION DES BASES DE DONNEES ,  13.667  
6130,S6,2014/15,POO JAVA AVANCE ,11.667
6130,S6,2014/15,TECHNOLOGIE J2EE ,12.167
6130,S6,2014/15,PROGRAMMATION WEB AVANCEE   ,14.667
6130,S6,2014/15,PROJET TUTORE,16.25
2519,S1,2011/2012,ALGEBRE I,14
2519,S1,2011/2012,ANALYSE I,13
2519,S1,2011/2012,LANGUE & METHODOLOGIE,10.55
2519,S1,2011/2012,PHYSIQUE I,12
2519,S2,2011/2012,PHYSIQUE II,12.32
2519,S2,2011/2012,ALGEBRE II,15
2519,S2,2011/2012,ANALYSE II,16
2519,S2,2011/2012,LANGUE &INFORMATIQUE,12.31
2519,S3,2014/2015,PROGRAMMATION I,10.61
2519,S3,2014/2015,ALGORITHMIQUE II,10.61
2519,S3,2014/2015,SYSTEME D'EXPLOITATION I,12.76
2519,S3,2014/2015,PROBABILITES-STATISTIQUES,10
2519,S3,2014/2015,TWCHNOLOGIE DU WEB,12.63
2519,S3,2014/2015,ELECTRONIQUE,10.61
2519,S4,2014/2015,PROGRAMMATION II,12.63
2519,S4,2014/2015,STRUCTURES DE DONNEES,13.33
2519,S4,2014/2015,SYSTEME D'EXPLOITATION II,12.76
2519,S4,2014/2015,ANALYSE NUMERIQUE,11
2519,S4,2014/2015,ARCHITECTURE DES ORDINATEURS,10.61
2519,S4,2014/2015,ELECTROMAGNETISME,10.61
2519,S5,2014/2015,BASES DE DONNEES,11.15
2519,S5,2014/2015,COMPILATION,10.03
2519,S5,2014/2015,RESEAUX,11.05
2519,S5,2014/2015,CONCEPTION ORIENTEE OBJETS(UML),12.63
2519,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS,12.25
2519,S5,2014/2015,RECHERCHE OPERATIONNELLE,10.33
2519,S6,2014/2015,PROGRAMMATION RESEAU,8.86
2519,S6,2014/2015,BD2(PLSQL),13.25
2519,S6,2014/2015,WEB DYNAMIQUE,8.13
2519,S6,2014/2015,GESTION DE PROJET,10.8
2519,S6,2014/2015,PROJET TUTORE I,15.5
2519,S6,2014/2015,PROJET TUTORE II,15.5
6434,S1,2011/2012,LANGUE/ METHODOLOGIE / INFORMATIQUE,13.875
6434,S1,2011/2012,ANALYSE I,12
6434,S1,2011/2012,ALGEBRE I,6
6434,S1,2011/2012,PHYSIQUE I,8.25
6434,S2,2011/2012,LANGUE II/ INFORMATIQUE,10.05
6434,S2,2011/2012,ANALYSE II,14.3
6434,S2,2011/2012,ALGEBRE II,13
6434,S2,2011/2012,PHYSIQUE II,7.565
6434,S3,2014/2015,ALGORITHMIQUE II,10.375
6434,S3,2014/2015,PROBABILITES - STATISTIQUES,9
6434,S3,2014/2015,TECHNOLOGIE DU WEB,12.5
6434,S3,2013/2014,LANGUE II/ INFORMATIQUE,13.875
6434,S3,2012/2013,SYSTEME D'EXPLOITATION ET PROJET,10.353
6434,S3,2013/2014,ARCHITECHTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR,10
6434,S4,2012/2013,LANGUE II/ INFORMATIQUE II,15.6
6434,S4,2012/2013,SYSTEME D'EXPLOITATION ET PROJET,10.353
6434,S4,2013/2014,ALGORITHMIQUE ET STRUCTURES DE DONNEES,10.6
6434,S4,2013/2014,MATHEMATIQUE,6.9
6434,S5,2014/2015,BASE DE DONNEES,8.5
6434,S5,2014/2015,COMPILATION,7.75
6434,S5,2014/2015,RESEAUX,11
6434,S5,2014/2015,RECHERCHE OPERATIONNELLE,8.8
6434,S5,2014/2015,CONCEPTION ORIENTEE OBJETS (UML),10
6434,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS (LANGAGE C++),14
6434,S6,2014/2015,DEVELOPPEMENT WEB,10
6434,S6,2014/2015,TCP/IP,18.25
6434,S6,2014/2015,PROGRAMMATION SYSTEME,10
6434,S6,2014/2015,JAVA,11.5
6434,S6,2014/2015,PROJET TUTORE,15.5
1966,S1,2011/2012,LANGUE 1 & METHODOLOGIE,15.9
1966,S1,2011/2012,ANALYSE I,6.5
1966,S1,2011/2012,ALGEBRE I,10
1966,S1,2011/2012,PHYSIQUE I,10.5
1966,S2,2011/2012,LANGUE 2 & INFORMATIQUE I,13.41
1966,S2,2011/2012,ANALYSE II,10
1966,S2,2012/2013,ALGEBRE II,15
1966,S2,2012/2013,PHYSIQUE II,8.88
1966,S3,Reversement 2014-2015,PROGRAMMATION I,11.83
1966,S3,Reversement 2014-2015,ALGORITHMIQUE II,11.83
1966,S3,Reversement 2014-2015,SYSTEME D'EXPLOITATION I,13.61
1966,S3,2014/2015,PROBABILITES-STATISTIQUES,13
1966,S3,2014/2015,TECHNOLOGIE DU WEB,16
1966,S3,Reversement 2014-2015,ELECTRONIQUE,11.83
1966,S4,Reversement 2014-2015,PROGRAMMATION II,16.66
1966,S4,Reversement 2014-2015,STRUCTURES DE DONNEES,12.15
1966,S4,Reversement 2014-2015,SYSTEME D'EXPLOITATION II,13.61
1966,S4,2014/2015,ANALYSE NUMERIQUE,11
1966,S4,Reversement 2014-2015,ARCHITECTURE DES ORDINATEURS,11.83
1966,S4,Reversement 2014-2015,ELECTROMAGNETISME,11.83
1966,S5,Reversement 2014-2015, BASES DE DONNEES,11.75
1966,S5,Reversement 2014-2015,COMPILATION,10.06
1966,S5,Reversement 2014-2015,RESEAUX,11.88
1966,S5,Reversement 2014-2015,RECHERCHE OPERATIONNELLE,11.88
1966,S5,2014/2015,CONCEPTION ORIENTEE OBJETS(UML),10.25
1966,S5,Reversement 2014-2015,PROGRAMMATION ORIENTEE OBJETS,10.06
1966,S6,2014/2015,PROGRAMMATION RESEAU,18.05
1966,S6,2014/2015,BD2(PLSQL),17.1
1966,S6,2014/2015,WEB DYNAMIQUE(PHP),17.5
1966,S6,2014/2015,GESTION DE PROJET,13.8
1966,S6,2014/2015,PROJET TUTORE 1,16
1966,S6,2014/2015,PROJET TUTORE 2,16
2770,S1,2012/2013,ANALYSE 1,8
2770,S1,2012/2013,ALGEBRE 1,5
2770,S1,2012/2013,LANGUE 1,16.5
2770,S1,2012/2013,METHODOLOGIE,15
2770,S1,2012/2013,MECANIQUE DU POINT,15
2770,S1,2012/2013,THERMODYNAMIQUE,15.5
2770,S2,2012/2013,LANGUE 1,14.5
2770,S2,2012/2013,INFORMATIQUE 1,10
2770,S2,2012/2013,ANALYSE 2,10
2770,S2,2012/2013,ALGEBRE 2,10
2770,S2,2012/2013,ELECTRICITE 1,3.4
2770,S2,2012/2013,OPTIQUE GEOMETRIQUE,12.1
2770,S3,2013/2014,LANGUE 2,13
2770,S3,2013/2014,LANGAGE C,15
2770,S3,2013/2014,ANALYSE 3,6.8
2770,S3,2013/2014,ARCHITECTURE DES ORDINATEURS ET PROJET ASSEMBLEUR,10.5
2770,S3,2013/2014,MECANIQUE 2,12.2
2770,S3,2013/2014,ELECTROMAGNETISME,5.2
2770,S4,2013/2014,LANGUE 2,14.88
2770,S4,2013/2014,INFORMATIQUE 2,15
2770,S4,2013/2014,SYSTEME D'EXPLOITATION ET PROJET,17.54
2770,S4,2013/2014,ALGORITHMES ET STRUCTURES DE DONNEES ,12.75
2770,S4,2013/2014,PROBABILITE ET STATISTIQUE,8.4
2770,S4,2013/2014,METHODE NUMERIQUE ET PROGRAMMATION,11.6
2770,S5,2014/2015,BASES DE DONNES,12.5
2770,S5,2014/2015,COMPILATION,12.25
2770,S5,2014/2015,RESEAUX,12.5
2770,S5,2014/2015,RECHERCHE OPERATIONNELLE,14
2770,S5,2014/2015,CONCEPTION ORIENTEE OBJET UML,14.2
2770,S5,2014/2015,PROGRAMMATION ORIENTEE OBJET C++,15
2770,S6,2014/2015,ADMINISTRATION DE BASE DE DONNEES,15.4
2770,S6,2014/2015,PROGRAMMATION DE BASE DE DONNEES,10.5
2770,S6,2014/2015,PROJET TUTORE BD,16
2770,S6,2014/2015,PFE BD,16
2770,S6,2014/2015,DEVELOPPEMENT WEB,14.5
2770,S6,2014/2015,JAVA,6
5805,S1,2012,ALGEBRE1,10
5805,S1,2012,ANALYSE1,9.5
5805,S1,2011,INFORMATIQUE1,14
5805,S1,2011,PHYSIQUE1,10.25
5805,S2,2011,ANALYSE2,10
5805,S2,2011,INFORMATIQUE2,11.35
5805,S2,2012,PHYSIQUE2,12.25
5805,S2,2012,ALGEBRE2,6.75
5805,S3,2014,ANALYSE3,5
5805,S3,2014,ARCHITECTURE DES ORDIS,12
5805,S3,2014,INFORMATIQUE3,10.25
5805,S3,2013,PHYSIQUE3,12.75
5805,S4,2014,ANALYSE NUMERIQUE,10
5805,S4,2012,ARCHITECTURES DES ORDIS,10.05
5805,S4,2012,ELECTROMAGNETISME,10.75
5805,S4,2015,PROGRAMMATION2,10
5805,S4,2015,STRUCTURES DE DONNEES,10
5805,S4,2012,SYSTEME EXPLOITATION2,10.05
5805,S5,2015,BASE DE DONNEES,12.5
5805,S5,2014,COMPILATION,14.75
5805,S5,2015,COCEPTION ORIENTEE OBJET,10.5
5805,S5,2015,PROGRAMMATION ORIENTE OBJET,15
5805,S5,2014,RECHERCHE OPERATIONNELLE,14.75
5805,S5,2015,RESEAUX,15
5805,S6,2015,BASE DE DONNEES AVANCEE,13.5
5805,S6,2015,JAVA,13
5805,S6,2014,JAVA AVANCEE,10
5805,S6,2015,PROGRAMMATION MOBILE,13.5
5805,S6,2014,PT1,16
5805,S6,2015,PT2,16
522,S1,2012-2013,LANGUE1,14
522,S1,2012-2013,METHODOLOGIE,16
522,S1,2012-2013,ANALYSE,5
522,S1,2012-2013,ALGEBRE,10
522,S1,2012-2013,MECANIQUE DU POINT,10
522,S1,,THERMODYNAMIQUE,16.75
522,S2,,NAN,
522,S2,2012-2013,LANGUE1,11.5
522,S2,2012-2013,INFORMATIQUE1,10
522,S2,2012-2013,ANALYSE2,10
522,S2,2012-2013,ALGEBRE2,10.1
522,S2,2012-2013,ELECTRICITE,10.1
522,S2,2012-2013,OPTIQUE GEOMETRIQUE,8.2
522,S3,,NAN,
522,S3,2013-2014,LANGUE2,14
522,S3,2013-2014,LANGAGE C,9.5
522,S3,2013-2014,ANALYSE 3,10
522,S3,2013-2014,ARCHITECTURE DES ORDINATEURS ET PROJET ASSEMBLEUR,11
522,S3,2013-2014,MECANIQUE 2,8.7
522,S3,2013-2014,ELECTROMAGNETISME,5.8
522,S4,,NAN,
522,S4,2013-2014,LANGUE2,12
522,S4,2013-2014,INFORMATIQUE2,11
522,S4,2013-2014,SYSTEME D'EXPLOITATION ET PROJET ,14.6
522,S4,2013-2014,ALGO ET STRUCTURE DE DONNEES ,17.75
522,S4,2013-2014,PROBABILITE ET STATISTIQUE,11.4
522,S4,2013-2014,METHODE NUMERIQUE ET PROGRAMMATION ,9.2
522,S5,2014-2015,BASES DE DONNEES,14.5
522,S5,2014-2015,COMPILATION,18
522,S5,2014-2015,RESEAUX,17
522,S5,2014-2015,RECHERCHE OPERATIONNELLE,14
522,S5,2014-2015,UML,12.6
522,S5,2014-2015,PROGRAMMATION ORIENTEE OBJETS,17.5
522,S6,,NAN,
522,S6,2014-2015,ADMINISTRATION DE BASE DE DONNEES,16.1
522,S6,2014-2015,PROGRAMMATION DE BASE DE DONNEES,12
522,S6,2014-2015,PROJET TUTORE BD,15
522,S6,2014-2015,PROJET TUTORE BD,15
522,S6,2014-2015,DEVELOPPEMENT WEB,12
522,S6,2014-2015,JAVA,10
578,S1,2012/2013,LANGUE 1 & METHODOLOGIE :,15
578,S1,2012/2013,ANALYSE 1,5
578,S1,2012/2013,ALGEBRE 1,16
578,S1,2012/2013,PHYSIQUE 1 ,11.05 
578,S1,,MOYENNE DU SEMESTRE,11.74
578,S2,2012/2013,L2 & INFO 1,16.66
578,S2,2012/2013,ANALYSE II ,10
578,S2,2012/2013,ALGEBRE II,11.5
578,S2,2012/2013,PHYSIQUE II ,9.05
578,S2,,MOYENNE DU SEMESTRE,13.06
578,S3,2013/2014,ALGO II,14.25 
578,S3,2013/2014,PROG I (RENVERSEMENT LANGUE N3 & INFO 3),14.25 
578,S3,2013/2014,WEB ,12.75
578,S3,2013/2014,"ELECTRONIQUE ( R ARCHI 11,25 )",11.25 
578,S3,2012/2013,"PROBA , SYSTEM D'EXPLOITATION RENVERSEMENT 2014/2015",12.95
578,S3,2013/2014,NAN,
578,S3,,MOYENNE DU SEMESTRE,10.64
578,S4,2013/2014,TEC & INFO,14.31
578,S4,2013/2014,SYSTEM D'EXPLOITATION ET PROJET,9.31 
578,S4,2013/2014,ALGO ET STRUCTURES DE DONNEES,17.67
578,S4,2013/2014,MATHEMATIQUE ,10.5
578,S4,2013/2014,ELECTOMAGHETIQUE ,7.05
578,S4,,MOYENNE DU SEMESTRE,12
578,S5,2014/2015,BASE DE DONNEES ,11.13
578,S5,2014/2015,COMPILATION ,10.75
578,S5,2014/2015,RESEAUX ,14.8
578,S5,2014/2015,RECHERCHE OPERATIONNELLE,6.65 
578,S5,2014/2015,UML ,13
578,S5,2014/2015,POO ,12
578,S5,,MOYENNE DU SEMESTRE,11.08
578,S6,2014/2015,PROG RESEAU , 15.3
578,S6,2014/2015,BD2,14.5
578,S6,2014/2015,WEB DYN PHP,12.75
578,S6,2014/2015,GESTIO DE PROJET,13.4
578,S6,2014/2015,PROJET TUTORE ,13
578,S6,,MOYENNE DU SEMESTRE,13.66
3334,S1,2010-2011,LANGUE 1 & METHODOLOGIE,12.75
3334,S1,2011-2012,ALGEBRE I,10
3334,S1,2011-2012,PHYSIQUE I,11.85
3334,S1,2012-2013,ANALYSE I,5.5
3334,S2,2010-2011,ALGEBRE II,11
3334,S2,2010-2011,LANGUE 2 & INFORMATIQUE I,15.34
3334,S2,2011-2012,ANALYSE II,11.75
3334,S2,2011-2012,PHYSIQUE II,10.08
3334,S3,2013-2014,PHYSIQUE 3,7.7
3334,S3,2013-2014,ANALYSE III,10.5
3334,S3,2012-2013,ARCHITECTURE DES ORDINATEURS & ASSEMBLEUR,11
3334,S3,2012-2013,LANGUE N3 & INORMATIQUE 3,12.37
3334,S4,2012-2013,SYSTME D'EXPLOITATION ET PROJET,10.27
